province,topic,merged,is_correct
Jawa Tengah,Hari Besar Agama,Gina pulang terlambat saat malam Maulid Nabi karena akses jalan yang sedikit. Warga menutup akses jalan untuk hari tenang.,False
Jawa Tengah,Hari Besar Agama,Gina pulang terlambat saat malam Maulid Nabi karena akses jalan yang sedikit. Warga menutup akses jalan untuk pengajian.,True
Jawa Tengah,Hari Besar Agama,Gina pulang terlambat saat malam Maulid Nabi karena akses jalan yang sedikit. Warga menutup akses jalan untuk pesta.,False
Jawa Tengah,Hari Besar Agama,Nanti malam bertepatan dengan malam 1 suro. Ina menonton kirab kebo bule di kraton.,True
Jawa Tengah,Hari Besar Agama,Nanti malam bertepatan dengan malam 1 suro. Ina menonton wayang bule di kraton.,False
Jawa Tengah,Hari Besar Agama,Nanti malam bertepatan dengan malam 1 suro. Ina menonton dangdut bule di kraton.,False
Jawa Tengah,Hari Besar Agama,Rumah Ani selalu ramai di hari lebaran karena banyak keluarganya yang pulang dari perantauan. Keluarga ani melakukan tradisi salam-salaman selepas sholat ied untuk memohon maaf.,False
Jawa Tengah,Hari Besar Agama,Rumah Ani selalu ramai di hari lebaran karena banyak keluarganya yang pulang dari perantauan. Keluarga ani melakukan tradisi sungkeman selepas sholat ied untuk memohon maaf.,True
Jawa Tengah,Hari Besar Agama,Rumah Ani selalu ramai di hari lebaran karena banyak keluarganya yang pulang dari perantauan. Keluarga ani melakukan tradisi ikrar salah selepas sholat ied untuk memohon maaf.,False
Jawa Tengah,Hari Besar Agama,Perasaan Ani mulai berbunga-bunga karena 3 Hari lagi menjelang Idul Fitri. Ani bersemangat karena akan makan sop iga.,False
Jawa Tengah,Hari Besar Agama,Perasaan Ani mulai berbunga-bunga karena 3 Hari lagi menjelang Idul Fitri. Ani bersemangat karena akan mengunjungi banyak rumah saudara.,True
Jawa Tengah,Hari Besar Agama,Perasaan Ani mulai berbunga-bunga karena 3 Hari lagi menjelang Idul Fitri. Ani bersemangat karena akan mendapatkan uang yang banyak.,False
Jawa Tengah,Hari Besar Agama,Rina selalu merasa bahagia jika hari lebaran tiba. Ia bergegas untuk kumpul di masjid untuk gotong royong membersihkan masjid.,False
Jawa Tengah,Hari Besar Agama,Rina selalu merasa bahagia jika hari lebaran tiba. Ia bergegas untuk kumpul di masjid untuk makan-makan.,False
Jawa Tengah,Hari Besar Agama,Rina selalu merasa bahagia jika hari lebaran tiba. Ia bergegas untuk kumpul di masjid untuk halal bi halal.,True
Jawa Tengah,Hari Besar Agama,Fina akan balik ke Jakarta 7 hari setelah hari raya. Neneknya berjanji akan membuat sate ayam untuk acara Kupatan.,False
Jawa Tengah,Hari Besar Agama,Fina akan balik ke Jakarta 7 hari setelah hari raya. Neneknya berjanji akan membuat lontong opor untuk acara Kupatan.,False
Jawa Tengah,Hari Besar Agama,Fina akan balik ke Jakarta 7 hari setelah hari raya. Neneknya berjanji akan membuat ketupat opor untuk acara Kupatan.,True
Jawa Tengah,Pertanian,Pihak perusahaan menyewakan beberapa lahan dan sawah untuk program CSR. Ayah mengurusnya untuk ditanami padi.,True
Jawa Tengah,Pertanian,Pihak perusahaan menyewakan beberapa lahan dan sawah untuk program CSR. Ayah mengurusnya untuk ditanami singkong karet.,False
Jawa Tengah,Pertanian,Pihak perusahaan menyewakan beberapa lahan dan sawah untuk program CSR. Ayah mengurusnya untuk ditanami apel.,False
Jawa Tengah,Pertanian,Beberapa area lahan sudah dipesan oleh pak Basri. Pak Basri akan mengurusnya untuk ditanami buah kelengkeng.,False
Jawa Tengah,Pertanian,Beberapa area lahan sudah dipesan oleh pak Basri. Pak Basri akan mengurusnya untuk ditanami buah kawis.,True
Jawa Tengah,Pertanian,Beberapa area lahan sudah dipesan oleh pak Basri. Pak Basri akan mengurusnya untuk ditanami buah leci.,False
Jawa Tengah,Pertanian,Permohonan sewa sawah yang ayah ajukan sudah disetujui oleh pihak perusahaan. Ayah menyiapkan spanduk pemberitahuan di area persawahan sebagai ungkapan perizinan.,False
Jawa Tengah,Pertanian,Permohonan sewa sawah yang ayah ajukan sudah disetujui oleh pihak perusahaan. Ayah menyiapkan syarat berupa makanan di area persawahan sebagai ungkapan perizinan.,True
Jawa Tengah,Pertanian,Permohonan sewa sawah yang ayah ajukan sudah disetujui oleh pihak perusahaan. Ayah menyiapkan alat dan bibit padi di area persawahan sebagai ungkapan perizinan.,False
Jawa Tengah,Pertanian,"Bulan ini, ayah Nila akan bersuka cita karena panen padinya sukses. Para petani mengungkapkan rasa syukur dengan menggelar tradisi unjuk panen.",False
Jawa Tengah,Pertanian,"Bulan ini, ayah Nila akan bersuka cita karena panen padinya sukses. Para petani mengungkapkan rasa syukur dengan menggelar bazar padi.",False
Jawa Tengah,Pertanian,"Bulan ini, ayah Nila akan bersuka cita karena panen padinya sukses. Para petani mengungkapkan rasa syukur dengan menggelar tradisi wiwitan.",True
Jawa Tengah,Pertanian,Bulan Februari adalah saat-saat panen durian secara besar-besaran di mulai. Desa Jatinom akan mengadakan pagelaran dangdut sebagai rasa syukur atas hasl panen buah durian yang melimpah.,False
Jawa Tengah,Pertanian,Bulan Februari adalah saat-saat panen durian secara besar-besaran di mulai. Desa Jatinom akan mengadakan pagelaran tumpeng durian sebagai rasa syukur atas hasl panen buah durian yang melimpah.,True
Jawa Tengah,Pertanian,Bulan Februari adalah saat-saat panen durian secara besar-besaran di mulai. Desa Jatinom akan mengadakan pengajian sebagai rasa syukur atas hasl panen buah durian yang melimpah.,False
Jawa Tengah,Ikan dan Ternak,Warga dusun Wonosari mayoritas kegiatannya berternak sapi. Warga dusun Wonosari mengadakan kegiatan wiwitan untuk sebagai ungkapan rasa syukur atas kesehatan hewam ternak yang mereka miliki.,False
Jawa Tengah,Ikan dan Ternak,Warga dusun Wonosari mayoritas kegiatannya berternak sapi. Warga dusun Wonosari mengadakan kegiatan boomerangan untuk sebagai ungkapan rasa syukur atas kesehatan hewam ternak yang mereka miliki.,False
Jawa Tengah,Ikan dan Ternak,Warga dusun Wonosari mayoritas kegiatannya berternak sapi. Warga dusun Wonosari mengadakan kegiatan gumrengan untuk sebagai ungkapan rasa syukur atas kesehatan hewam ternak yang mereka miliki.,True
Jawa Tengah,Ikan dan Ternak,"Pada saat pandemi covid, para peternak sapi mendiskusikan beberapa cara untuk melindungi ternak mereka dari virus tersebut dengan sesepuh setempat. Mereka disarankan untuk melakukan tradisi/upacara lamporan pada bulan Muharram.",True
Jawa Tengah,Ikan dan Ternak,"Pada saat pandemi covid, para peternak sapi mendiskusikan beberapa cara untuk melindungi ternak mereka dari virus tersebut dengan sesepuh setempat. Mereka disarankan untuk melakukan tradisi/upacara lamporan pada bulan Syawal.",False
Jawa Tengah,Ikan dan Ternak,"Pada saat pandemi covid, para peternak sapi mendiskusikan beberapa cara untuk melindungi ternak mereka dari virus tersebut dengan sesepuh setempat. Mereka disarankan untuk melakukan tradisi/upacara lamporan pada bulan Ramadhan.",False
Jawa Tengah,Ikan dan Ternak,"Kolam ikan koi dibelakang rumah akan dijadikan kolam budidaya ikan nila sebagai penghasilan tambahan. Nantinya, setelah panen, kolam tersebut akan diselingi ternak lele sebelum ditaburi benih kembali untuk menjaga kualitas ikan yang dihasilkan.",False
Jawa Tengah,Ikan dan Ternak,"Kolam ikan koi dibelakang rumah akan dijadikan kolam budidaya ikan nila sebagai penghasilan tambahan. Nantinya, setelah panen, kolam tersebut akan dibiarkan kosong dan mengalir sebelum ditaburi benih kembali untuk menjaga kualitas ikan yang dihasilkan.",True
Jawa Tengah,Ikan dan Ternak,"Kolam ikan koi dibelakang rumah akan dijadikan kolam budidaya ikan nila sebagai penghasilan tambahan. Nantinya, setelah panen, kolam tersebut akan dikeringkan ditaburi benih kembali untuk menjaga kualitas ikan yang dihasilkan.",False
Jawa Tengah,Ikan dan Ternak,"Warga Cilacap mulai gerak aktif dalam budidaya ikan sidat. Pak Rudy sebagai pemula, menginisiasi gerakan melepas 2.5% hasil ternaknya kembali ke alam.",True
Jawa Tengah,Ikan dan Ternak,"Warga Cilacap mulai gerak aktif dalam budidaya ikan sidat. Pak Rudy sebagai pemula, tidak menginisiasi gerakan perkembangbiakan ikan sidat.",False
Jawa Tengah,Ikan dan Ternak,"Warga Cilacap mulai gerak aktif dalam budidaya ikan sidat. Pak Rudy sebagai pemula,menghabiskan ikan-ikan di hilir sungai.",False
Jawa Tengah,Ikan dan Ternak,"Tahun ini, hewan ternak yang dikembangakan warga Wonosari mengalami kenaikan angka kelahiran yang signifikan. Pak Lurah memimpin jalannya acara ""gaduh"" sebagai bentuk permohonan perkembangbiakan hewan ternak yang baik.",False
Jawa Tengah,Ikan dan Ternak,"Tahun ini, hewan ternak yang dikembangakan warga Wonosari mengalami kenaikan angka kelahiran yang signifikan. Pak Lurah memimpin jalannya acara ""raupi"" sebagai bentuk permohonan perkembangbiakan hewan ternak yang baik.",True
Jawa Tengah,Ikan dan Ternak,"Tahun ini, hewan ternak yang dikembangakan warga Wonosari mengalami kenaikan angka kelahiran yang signifikan. Pak Lurah memimpin jalannya acara ""marosok"" sebagai bentuk permohonan perkembangbiakan hewan ternak yang baik.",False
Jawa Tengah,Ikan dan Ternak,"Pak Seno tertimpa musibah karena wabah flu yang dialami oleh sapinya. Warga secara gotong royong, melakukan tradisi marosok untuk meminimalkan kerugian akibat wabah yang dialami pak Sino.",False
Jawa Tengah,Ikan dan Ternak,"Pak Seno tertimpa musibah karena wabah flu yang dialami oleh sapinya. Warga secara gotong royong, melakukan tradisi meugang untuk meminimalkan kerugian akibat wabah yang dialami pak Sino.",False
Jawa Tengah,Ikan dan Ternak,"Pak Seno tertimpa musibah karena wabah flu yang dialami oleh sapinya. Warga secara gotong royong, melakukan tradisi mbrandu untuk meminimalkan kerugian akibat wabah yang dialami pak Sino.",True
Jawa Tengah,Seni,Lina dan teman kelasnya melakukan perjalanan wisata untuk mempelajari bagian-bagian pembuatan gamelan. Lina baru mengetahui bahwa gamelan dibuat dari perunggu yang menghasilkan suara nyaring.,True
Jawa Tengah,Seni,Lina dan teman kelasnya melakukan perjalanan wisata untuk mempelajari bagian-bagian pembuatan gamelan. Lina baru mengetahui bahwa gamelan dibuat dari besi yang menghasilkan suara nyaring.,False
Jawa Tengah,Seni,Lina dan teman kelasnya melakukan perjalanan wisata untuk mempelajari bagian-bagian pembuatan gamelan. Lina baru mengetahui bahwa gamelan dibuat dari baja yang menghasilkan suara nyaring.,False
Jawa Tengah,Seni,Arif sangat terhibur dengan musik campursari. Ia merasa bahwa tabuhan gendang yang dimainkan membuatnya menjadi bersemangat.,True
Jawa Tengah,Seni,Arif sangat terhibur dengan musik campursari. Ia merasa bahwa pukulan saron yang dimainkan membuatnya menjadi bersemangat.,False
Jawa Tengah,Seni,Arif sangat terhibur dengan musik campursari. Ia merasa bahwa petikan gitar yang dimainkan membuatnya menjadi bersemangat.,False
Jawa Tengah,Seni,Arif kebingungan mencari tahu manakah yang disebut alat musik gambang. Fina menjelaskan bahwa alat musik gambang memiliki permukaan berbentuk bulat yang datar.,False
Jawa Tengah,Seni,Arif kebingungan mencari tahu manakah yang disebut alat musik gambang. Fina menjelaskan bahwa alat musik gambang memiliki permukaan berbentuk lonjong yang datar.,False
Jawa Tengah,Seni,Arif kebingungan mencari tahu manakah yang disebut alat musik gambang. Fina menjelaskan bahwa alat musik gambang memiliki permukaan berbentuk persegi panjang yang datar.,True
Jawa Tengah,Seni,Ani bercerita bahwa dia harus membawakan lagu tradisional Jawa Tengah. Lagu daerah yang akan dinyanyikan adalah apuse.,False
Jawa Tengah,Seni,Ani bercerita bahwa dia harus membawakan lagu tradisional Jawa Tengah. Lagu daerah yang akan dinyanyikan adalah ampar-ampar pisang.,False
Jawa Tengah,Seni,Ani bercerita bahwa dia harus membawakan lagu tradisional Jawa Tengah. Lagu daerah yang akan dinyanyikan adalah suwe ora jamu.,True
Jawa Tengah,Seni,Ibunya Ani memintanya untuk mengajak teman-temannya bermain di teras agar lebih mudah diawasi. Ani dan temannya duduk melingkar di teras dan bermain dengan lagu cublak-cublak suweng.,True
Jawa Tengah,Seni,Ibunya Ani memintanya untuk mengajak teman-temannya bermain di teras agar lebih mudah diawasi. Ani dan temannya duduk melingkar di teras dan bermain dengan lagu abc lima dasar.,False
Jawa Tengah,Seni,Ibunya Ani memintanya untuk mengajak teman-temannya bermain di teras agar lebih mudah diawasi. Ani dan temannya duduk melingkar di teras dan bermain dengan lagu ande-ande lumut.,False
Jawa Tengah,Seni,"Saat penilaian non akademis nanti, Lina akan membawakan lagu daerah Jawa Tengah. Lina sedang berlatih menyanyikan lagu bungong jeumpa.",False
Jawa Tengah,Seni,"Saat penilaian non akademis nanti, Lina akan membawakan lagu daerah Jawa Tengah. Lina sedang berlatih menyanyikan lagu yamko rambe yamko.",False
Jawa Tengah,Seni,"Saat penilaian non akademis nanti, Lina akan membawakan lagu daerah Jawa Tengah. Lina sedang berlatih menyanyikan lagu Gundul-gundul pacul.",True
Jawa Tengah,Seni,Tina selaku kepala dinas pendidikan Klaten mendapatkan mandat dari Bupati mengenai pentingnya praktek budaya diajarkan dalam sekolah. Siswi SMP 1 Klaten diberikan ekstrakulikuler khusus tari Saman untuk difokuskan ikut berbagai macam event penyambutan.,False
Jawa Tengah,Seni,Tina selaku kepala dinas pendidikan Klaten mendapatkan mandat dari Bupati mengenai pentingnya praktek budaya diajarkan dalam sekolah. Siswi SMP 1 Klaten diberikan ekstrakulikuler khusus tari Gambyong untuk difokuskan ikut berbagai macam event penyambutan.,True
Jawa Tengah,Seni,Tina selaku kepala dinas pendidikan Klaten mendapatkan mandat dari Bupati mengenai pentingnya praktek budaya diajarkan dalam sekolah. Siswi SMP 1 Klaten diberikan ekstrakulikuler khusus tari Sedati untuk difokuskan ikut berbagai macam event penyambutan.,False
Jawa Tengah,Seni,"Kelompok Ali sedang mempresentasikan hasil kerja mereka mengenai seni tari lokal. Tina mengatakan, tarian bedhaya biasanya dilakukan dalam keraton untuk kepentingan acara kenaikan tahta.",True
Jawa Tengah,Seni,"Kelompok Ali sedang mempresentasikan hasil kerja mereka mengenai seni tari lokal. Tina mengatakan, tarian kecak biasanya dilakukan dalam keraton untuk kepentingan acara kenaikan tahta.",False
Jawa Tengah,Seni,"Kelompok Ali sedang mempresentasikan hasil kerja mereka mengenai seni tari lokal. Tina mengatakan, tarian tor-tor biasanya dilakukan dalam keraton untuk kepentingan acara kenaikan tahta.",False
Jawa Tengah,Seni,Ani kebingungan mengidentifikasi mana saja tarian daerah Jawa Tengah. Yuni menyebutkan bahwa tari piring merupakan salah satu tarian yang berasal dari Jawa Tengah.,False
Jawa Tengah,Seni,Ani kebingungan mengidentifikasi mana saja tarian daerah Jawa Tengah. Yuni menyebutkan bahwa tari merak merupakan salah satu tarian yang berasal dari Jawa Tengah.,False
Jawa Tengah,Seni,Ani kebingungan mengidentifikasi mana saja tarian daerah Jawa Tengah. Yuni menyebutkan bahwa tari serimpi merupakan salah satu tarian yang berasal dari Jawa Tengah.,True
Jawa Tengah,Seni,"Awal bulan ini, bupati Klaten akan berkunjung untuk peresmian acara festival UMKM. Siswi-siswi se kabupaten dipilih untuk menarikan tari saman dalam acara penyambutan.",False
Jawa Tengah,Seni,"Awal bulan ini, bupati Klaten akan berkunjung untuk peresmian acara festival UMKM. Siswi-siswi se kabupaten dipilih untuk menarikan tari gambyong dalam acara penyambutan.",True
Jawa Tengah,Seni,"Awal bulan ini, bupati Klaten akan berkunjung untuk peresmian acara festival UMKM. Siswi-siswi se kabupaten dipilih untuk menarikan tari serimpi dalam acara penyambutan.",False
Jawa Tengah,Seni,"Acara wayang yang digelar terdengar riuh dari radius 6 km. Saat adegan perang, suara angklung memikat hati penonton.",False
Jawa Tengah,Seni,"Acara wayang yang digelar terdengar riuh dari radius 6 km. Saat adegan perang, suara gamelan memikat hati penonton.",True
Jawa Tengah,Seni,"Acara wayang yang digelar terdengar riuh dari radius 6 km. Saat adegan perang, suara seruling memikat hati penonton.",False
Jawa Tengah,Seni,Acara itu nantinya akan diresmikan oleh Walikota Solo. Peresmian tersebut dilakukan simbolis dengan pukulan suara gong oleh bapak bupati.,True
Jawa Tengah,Seni,Acara itu nantinya akan diresmikan oleh Walikota Solo. Peresmian tersebut dilakukan simbolis dengan tabuhan suara gendang oleh bapak bupati.,False
Jawa Tengah,Seni,Acara itu nantinya akan diresmikan oleh Walikota Solo. Peresmian tersebut dilakukan simbolis dengan pukulan suara bonang oleh bapak bupati.,False
Jawa Tengah,Seni,"Minggu depan, acara pesta rakyat oleh BRI akan diadakan di lapangan merdeka Delanggu. Acara tersebut menampilkan ikon kebudayaan warga solo yaitu akustikan.",False
Jawa Tengah,Seni,"Minggu depan, acara pesta rakyat oleh BRI akan diadakan di lapangan merdeka Delanggu. Acara tersebut menampilkan ikon kebudayaan warga solo yaitu campursari.",True
Jawa Tengah,Seni,"Minggu depan, acara pesta rakyat oleh BRI akan diadakan di lapangan merdeka Delanggu. Acara tersebut menampilkan ikon kebudayaan warga solo yaitu organ tunggal.",False
Jawa Tengah,Seni,"Warga di dusun Butuhan sangat menantikan kedatangan malam satu Muharram. Biasanya, perayaan ini dilaksanakan dengan acara panggung dangdut dari sore hingga dini hari.",False
Jawa Tengah,Seni,"Warga di dusun Butuhan sangat menantikan kedatangan malam satu Muharram. Biasanya, perayaan ini dilaksanakan dengan acara pawai budayadari sore hingga dini hari.",False
Jawa Tengah,Seni,"Warga di dusun Butuhan sangat menantikan kedatangan malam satu Muharram. Biasanya, perayaan ini dilaksanakan dengan pagelaran wayang dari sore hingga dini hari.",True
Jawa Tengah,Seni,"Mentri pendidikan akan beralih dari kurikulum KTSP ke kurikulum 2013. Ana bercerita bahwa kurikulum KTSP menambahkan muatan lokal, seperti mempelajari tembang mocopat untuk melestarikan budaya.",True
Jawa Tengah,Seni,"Mentri pendidikan akan beralih dari kurikulum KTSP ke kurikulum 2013. Ana bercerita bahwa kurikulum KTSP menambahkan muatan lokal, seperti mempelajari campursari untuk melestarikan budaya.",False
Jawa Tengah,Seni,"Mentri pendidikan akan beralih dari kurikulum KTSP ke kurikulum 2013. Ana bercerita bahwa kurikulum KTSP menambahkan muatan lokal, seperti mempelajari lagu dangdut melayu untuk melestarikan budaya.",False
